loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,fico_range_low,fico_range_high,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,issue_d,earliest_cr_line
4200.0, 36 months,7.49,130.63,A,A4,10+ years,MORTGAGE,90000.0,Source Verified,credit_card,24.85,0.0,725.0,729.0,15.0,0.0,15478.0,33.5,38.0,7.0,0.0,Dec-2015,Aug-2001
10000.0, 36 months,5.32,301.15,A,A1,10+ years,RENT,68000.0,Not Verified,credit_card,14.61,0.0,730.0,734.0,11.0,0.0,15206.0,46.6,32.0,5.0,0.0,Dec-2015,Oct-1987
2500.0, 36 months,11.99,83.03,C,C1,< 1 year,MORTGAGE,50400.0,Source Verified,home_improvement,12.48,0.0,665.0,669.0,5.0,1.0,35.0,1.1,12.0,2.0,0.0,Dec-2015,Oct-2004
35000.0, 36 months,13.99,1196.05,C,C4,10+ years,OWN,121000.0,Source Verified,credit_card,9.23,0.0,680.0,684.0,27.0,1.0,21876.0,34.8,87.0,0.0,1.0,Dec-2015,Jul-1984
20000.0, 36 months,8.49,631.26,B,B1,10+ years,RENT,70000.0,Source Verified,credit_card,12.51,0.0,675.0,679.0,3.0,0.0,32224.0,62.2,4.0,0.0,0.0,Dec-2015,Jun-1999
17400.0, 60 months,8.49,356.91,B,B1,10+ years,MORTGAGE,175000.0,Source Verified,debt_consolidation,7.04,0.0,695.0,699.0,6.0,0.0,3048.0,32.1,18.0,5.0,0.0,Dec-2015,Nov-1999
2000.0, 36 months,13.44,67.82,C,C3,10+ years,OWN,75600.0,Verified,debt_consolidation,10.17,1.0,685.0,689.0,5.0,0.0,15568.0,92.7,19.0,4.0,0.0,Dec-2015,Sep-1995
4275.0, 36 months,17.27,153.0,D,D3,1 year,MORTGAGE,38500.0,Verified,debt_consolidation,28.55,1.0,660.0,664.0,10.0,1.0,11287.0,59.0,16.0,3.0,0.0,Dec-2015,Jul-1995
8775.0, 36 months,22.45,337.17,F,F1,10+ years,RENT,75000.0,Source Verified,credit_card,20.37,0.0,660.0,664.0,14.0,1.0,7613.0,33.4,44.0,0.0,0.0,Dec-2015,Sep-2006
12000.0, 36 months,12.88,403.64,C,C2,4 years,MORTGAGE,40000.0,Not Verified,debt_consolidation,23.98,0.0,690.0,694.0,13.0,0.0,8700.0,48.1,22.0,2.0,0.0,Dec-2015,Sep-2007
20500.0, 36 months,8.49,647.04,B,B1,,RENT,77700.0,Verified,debt_consolidation,18.56,0.0,685.0,689.0,16.0,1.0,11495.0,39.0,51.0,0.0,1.0,Dec-2015,Apr-1999
8400.0, 36 months,7.49,261.26,A,A4,1 year,OWN,30000.0,Not Verified,debt_consolidation,29.2,0.0,730.0,734.0,9.0,0.0,4008.0,46.0,13.0,0.0,0.0,Dec-2015,Aug-2007
21000.0, 36 months,9.17,669.46,B,B2,4 years,MORTGAGE,85000.0,Source Verified,credit_card,14.65,1.0,685.0,689.0,12.0,0.0,28624.0,83.7,28.0,6.0,0.0,Dec-2015,Jul-1999
18000.0, 36 months,7.49,559.83,A,A4,5 years,MORTGAGE,75000.0,Not Verified,debt_consolidation,25.65,0.0,715.0,719.0,12.0,0.0,7758.0,33.2,47.0,1.0,0.0,Dec-2015,Mar-2001
22925.0, 60 months,16.59,564.71,D,D2,< 1 year,RENT,51000.0,Not Verified,debt_consolidation,31.04,0.0,720.0,724.0,16.0,0.0,21147.0,65.3,23.0,0.0,0.0,Dec-2015,Nov-1994
7000.0, 36 months,5.32,210.81,A,A1,,RENT,16968.0,Verified,credit_card,12.87,0.0,740.0,744.0,8.0,0.0,6092.0,17.1,8.0,0.0,0.0,Dec-2015,Dec-1996
8300.0, 36 months,7.91,259.75,A,A5,,RENT,52000.0,Not Verified,debt_consolidation,9.46,0.0,670.0,674.0,8.0,1.0,7585.0,35.1,25.0,2.0,1.0,Dec-2015,May-1999
35000.0, 36 months,12.88,1177.27,C,C2,1 year,MORTGAGE,240000.0,Source Verified,credit_card,4.3,0.0,660.0,664.0,10.0,0.0,37389.0,85.9,17.0,5.0,0.0,Dec-2015,Jun-1996
24800.0, 36 months,7.91,776.12,A,A5,10+ years,MORTGAGE,95000.0,Source Verified,debt_consolidation,14.76,0.0,765.0,769.0,14.0,0.0,29719.0,34.3,24.0,4.0,0.0,Dec-2015,Jul-1992
11000.0, 36 months,16.59,389.94,D,D2,8 years,MORTGAGE,55000.0,Source Verified,debt_consolidation,16.85,0.0,735.0,739.0,6.0,0.0,5739.0,61.1,14.0,3.0,0.0,Dec-2015,Oct-2000
16000.0, 36 months,14.85,553.48,C,C5,5 years,MORTGAGE,70000.0,Source Verified,small_business,26.16,0.0,735.0,739.0,11.0,0.0,87.0,0.9,24.0,5.0,0.0,Dec-2015,Nov-2004
21000.0, 60 months,16.59,517.29,D,D2,10+ years,RENT,90000.0,Not Verified,debt_consolidation,12.09,1.0,710.0,714.0,9.0,0.0,1392.0,16.2,29.0,0.0,0.0,Dec-2015,Feb-1998
15000.0, 60 months,13.44,344.69,C,C3,4 years,RENT,77213.0,Source Verified,credit_card,18.17,0.0,670.0,674.0,17.0,1.0,59237.0,25.8,44.0,1.0,1.0,Dec-2015,Dec-2001
18000.0, 36 months,7.91,563.31,A,A5,10+ years,MORTGAGE,80000.0,Not Verified,debt_consolidation,15.56,0.0,740.0,744.0,5.0,0.0,20724.0,82.6,6.0,1.0,0.0,Dec-2015,Nov-2002
20000.0, 60 months,16.59,492.66,D,D2,4 years,MORTGAGE,100000.0,Source Verified,debt_consolidation,20.0,0.0,680.0,684.0,12.0,0.0,18478.0,67.0,25.0,3.0,0.0,Dec-2015,Oct-2005
17000.0, 36 months,6.49,520.96,A,A2,2 years,MORTGAGE,52000.0,Not Verified,debt_consolidation,12.29,1.0,680.0,684.0,21.0,0.0,4131.0,10.7,41.0,0.0,0.0,Dec-2015,Aug-2000
3200.0, 36 months,8.49,101.01,B,B1,10+ years,RENT,30407.0,Not Verified,medical,20.61,0.0,710.0,714.0,5.0,0.0,1061.0,30.3,13.0,0.0,0.0,Dec-2015,Feb-2000
10500.0, 36 months,15.77,367.96,D,D1,3 years,RENT,70100.0,Source Verified,credit_card,8.51,0.0,660.0,664.0,5.0,0.0,8280.0,77.4,10.0,0.0,0.0,Dec-2015,Aug-2008
23100.0, 60 months,20.5,618.46,E,E4,2 years,OWN,110000.0,Not Verified,car,20.43,0.0,660.0,664.0,11.0,0.0,20594.0,94.9,24.0,2.0,0.0,Dec-2015,Aug-1986
35000.0, 60 months,17.97,888.2,D,D4,10+ years,MORTGAGE,150000.0,Not Verified,debt_consolidation,25.11,1.0,670.0,674.0,27.0,0.0,39913.0,85.3,45.0,7.0,0.0,Dec-2015,Apr-1982
20000.0, 36 months,6.99,617.46,A,A3,10+ years,RENT,105000.0,Verified,credit_card,19.02,0.0,710.0,714.0,11.0,0.0,50541.0,66.9,28.0,0.0,0.0,Dec-2015,Sep-1999
35000.0, 36 months,17.27,1252.56,D,D3,< 1 year,MORTGAGE,98000.0,Source Verified,debt_consolidation,19.74,0.0,685.0,689.0,18.0,0.0,13676.0,47.8,43.0,6.0,0.0,Dec-2015,Nov-1984
5000.0, 36 months,12.88,168.19,C,C2,< 1 year,RENT,47000.0,Source Verified,debt_consolidation,38.61,0.0,680.0,684.0,17.0,0.0,10099.0,54.9,35.0,0.0,0.0,Dec-2015,Apr-2003
10500.0, 36 months,8.49,331.42,B,B1,4 years,MORTGAGE,60000.0,Not Verified,debt_consolidation,15.39,1.0,685.0,689.0,13.0,1.0,10760.0,62.6,19.0,5.0,0.0,Dec-2015,May-1998
14875.0, 60 months,18.49,381.71,D,D5,3 years,RENT,37231.0,Verified,debt_consolidation,36.3,1.0,665.0,669.0,24.0,1.0,4665.0,27.9,49.0,1.0,1.0,Dec-2015,Jun-2000
18000.0, 36 months,7.49,559.83,A,A4,< 1 year,MORTGAGE,70000.0,Source Verified,credit_card,16.82,1.0,690.0,694.0,10.0,0.0,19100.0,87.2,31.0,4.0,0.0,Dec-2015,Jan-2001
30000.0, 36 months,10.78,979.04,B,B4,10+ years,MORTGAGE,70000.0,Source Verified,credit_card,22.99,0.0,670.0,674.0,11.0,0.0,33542.0,73.9,26.0,2.0,0.0,Dec-2015,Jun-1998
25600.0, 60 months,7.91,517.98,A,A5,3 years,OWN,150000.0,Not Verified,debt_consolidation,10.88,0.0,740.0,744.0,10.0,0.0,15837.0,31.9,39.0,2.0,0.0,Dec-2015,Feb-2005
12250.0, 36 months,14.85,423.76,C,C5,4 years,RENT,26679.38,Verified,debt_consolidation,34.1,0.0,710.0,714.0,14.0,0.0,10914.0,41.3,17.0,0.0,0.0,Dec-2015,Dec-2010
11000.0, 36 months,7.49,342.12,A,A4,,OWN,33000.0,Not Verified,debt_consolidation,37.56,0.0,800.0,804.0,26.0,0.0,9867.0,7.1,44.0,0.0,0.0,Dec-2015,Dec-1983
15000.0, 36 months,13.99,512.6,C,C4,2 years,OWN,48000.0,Source Verified,credit_card,31.29,0.0,670.0,674.0,6.0,0.0,3044.0,41.7,11.0,0.0,0.0,Dec-2015,Apr-2011
25000.0, 36 months,5.32,752.87,A,A1,10+ years,MORTGAGE,300000.0,Not Verified,home_improvement,9.14,0.0,750.0,754.0,10.0,1.0,7543.0,33.5,27.0,1.0,1.0,Dec-2015,Jul-1993
15000.0, 36 months,6.99,463.09,A,A3,2 years,MORTGAGE,93000.0,Not Verified,credit_card,14.86,0.0,755.0,759.0,8.0,0.0,14914.0,43.2,17.0,1.0,0.0,Dec-2015,Oct-1993
11900.0, 36 months,17.97,430.04,D,D4,3 years,MORTGAGE,34000.0,Verified,home_improvement,32.83,0.0,675.0,679.0,10.0,1.0,8890.0,35.0,41.0,2.0,1.0,Dec-2015,May-1993
11550.0, 36 months,18.99,423.32,E,E1,,MORTGAGE,28948.92,Verified,credit_card,18.41,0.0,685.0,689.0,9.0,0.0,14858.0,77.8,13.0,2.0,0.0,Dec-2015,Nov-2001
2400.0, 36 months,13.44,81.38,C,C3,3 years,RENT,26000.0,Source Verified,debt_consolidation,16.39,0.0,670.0,674.0,7.0,0.0,1869.0,35.3,8.0,0.0,0.0,Dec-2015,Nov-2011
20000.0, 60 months,15.77,483.93,D,D1,6 years,MORTGAGE,150000.0,Not Verified,other,11.66,1.0,685.0,689.0,15.0,0.0,21235.0,41.3,33.0,4.0,0.0,Dec-2015,Dec-2002
12000.0, 36 months,9.8,386.09,B,B3,3 years,OWN,31200.0,Verified,credit_card,30.04,0.0,685.0,689.0,8.0,0.0,5652.0,56.5,11.0,1.0,0.0,Dec-2015,Nov-2000
5000.0, 36 months,9.8,160.87,B,B3,10+ years,RENT,55000.0,Not Verified,debt_consolidation,10.93,0.0,665.0,669.0,6.0,0.0,6846.0,58.0,11.0,0.0,0.0,Dec-2015,Jul-2003
20000.0, 60 months,13.99,465.27,C,C4,10+ years,OWN,60000.0,Not Verified,debt_consolidation,23.24,0.0,735.0,739.0,14.0,1.0,4985.0,30.0,27.0,1.0,1.0,Dec-2015,May-1996
35000.0, 36 months,13.99,1196.05,C,C4,6 years,OWN,75000.0,Source Verified,debt_consolidation,18.19,0.0,685.0,689.0,17.0,0.0,22755.0,69.6,32.0,1.0,0.0,Dec-2015,Sep-2002
16000.0, 60 months,14.85,379.39,C,C5,10+ years,MORTGAGE,48000.0,Not Verified,credit_card,33.18,0.0,685.0,689.0,11.0,2.0,19108.0,29.6,19.0,2.0,0.0,Dec-2015,Jun-1991
9525.0, 36 months,13.99,325.5,C,C4,6 years,MORTGAGE,55000.0,Source Verified,credit_card,30.96,0.0,690.0,694.0,18.0,0.0,16992.0,76.9,32.0,3.0,0.0,Dec-2015,May-2001
20000.0, 36 months,5.32,602.3,A,A1,10+ years,RENT,139000.0,Not Verified,credit_card,9.24,0.0,705.0,709.0,14.0,1.0,19300.0,59.9,27.0,0.0,0.0,Dec-2015,Nov-2001
5000.0, 36 months,8.49,157.82,B,B1,2 years,MORTGAGE,141934.0,Not Verified,credit_card,25.58,1.0,710.0,714.0,23.0,1.0,32677.0,53.9,49.0,2.0,0.0,Dec-2015,Feb-1995
14000.0, 36 months,6.99,432.22,A,A3,6 years,MORTGAGE,100200.0,Source Verified,credit_card,19.34,0.0,740.0,744.0,11.0,0.0,26355.0,69.0,23.0,9.0,0.0,Dec-2015,Mar-1994
4850.0, 36 months,7.49,150.85,A,A4,< 1 year,MORTGAGE,56000.0,Verified,debt_consolidation,6.15,0.0,770.0,774.0,13.0,0.0,4865.0,13.3,28.0,5.0,0.0,Dec-2015,Jun-1997
9900.0, 36 months,9.17,315.61,B,B2,10+ years,RENT,57000.0,Not Verified,credit_card,21.71,0.0,690.0,694.0,13.0,0.0,17526.0,49.5,15.0,1.0,0.0,Dec-2015,Mar-2002
8750.0, 36 months,18.99,320.7,E,E1,1 year,RENT,29524.32,Verified,debt_consolidation,46.71,0.0,680.0,684.0,9.0,1.0,2412.0,96.5,12.0,0.0,0.0,Dec-2015,Aug-1998
13000.0, 36 months,10.78,424.26,B,B4,10+ years,MORTGAGE,45000.0,Verified,debt_consolidation,26.64,0.0,695.0,699.0,16.0,0.0,7198.0,24.0,23.0,1.0,0.0,Dec-2015,Mar-2001
10000.0, 60 months,16.59,246.33,D,D2,< 1 year,RENT,30000.0,Source Verified,debt_consolidation,30.84,0.0,715.0,719.0,19.0,1.0,6118.0,26.6,36.0,0.0,1.0,Dec-2015,Sep-2000
1800.0, 36 months,11.48,59.34,B,B5,10+ years,RENT,50000.0,Not Verified,other,20.38,0.0,660.0,664.0,9.0,0.0,10140.0,95.7,15.0,0.0,0.0,Dec-2015,Jan-2002
10000.0, 36 months,11.99,332.1,C,C1,7 years,RENT,40000.0,Not Verified,debt_consolidation,10.95,0.0,665.0,669.0,4.0,0.0,1252.0,27.2,7.0,0.0,0.0,Dec-2015,Feb-2008
25000.0, 60 months,10.78,540.83,B,B4,6 years,RENT,50000.0,Verified,credit_card,39.3,0.0,725.0,729.0,6.0,0.0,23621.0,71.6,6.0,0.0,0.0,Dec-2015,Oct-2004
8375.0, 36 months,13.99,286.2,C,C4,10+ years,OWN,32000.0,Source Verified,debt_consolidation,7.5,0.0,660.0,664.0,11.0,1.0,2377.0,29.3,14.0,1.0,0.0,Dec-2015,Jul-2001
5600.0, 36 months,13.44,189.88,C,C3,10+ years,RENT,50000.0,Source Verified,debt_consolidation,28.73,0.0,740.0,744.0,11.0,3.0,5967.0,29.2,22.0,2.0,2.0,Dec-2015,Aug-1998
15175.0, 36 months,17.27,543.08,D,D3,2 years,MORTGAGE,58000.0,Source Verified,home_improvement,7.57,0.0,745.0,749.0,5.0,0.0,166.0,4.3,7.0,1.0,0.0,Dec-2015,Mar-2011
20000.0, 36 months,7.91,625.9,A,A5,5 years,OWN,120000.0,Not Verified,major_purchase,4.99,3.0,705.0,709.0,19.0,0.0,1801.0,2.5,31.0,2.0,0.0,Dec-2015,Sep-1987
25000.0, 36 months,7.49,777.55,A,A4,,MORTGAGE,132000.0,Not Verified,debt_consolidation,13.83,0.0,745.0,749.0,14.0,0.0,33231.0,48.0,32.0,3.0,0.0,Dec-2015,Aug-1974
4325.0, 36 months,9.8,139.15,B,B3,2 years,MORTGAGE,40000.0,Not Verified,car,14.79,0.0,660.0,664.0,3.0,1.0,1025.0,60.0,26.0,2.0,1.0,Dec-2015,Mar-1997
2000.0, 36 months,12.88,67.28,C,C2,6 years,RENT,86564.0,Verified,credit_card,27.73,0.0,660.0,664.0,25.0,0.0,19821.0,89.7,35.0,0.0,0.0,Dec-2015,Sep-2003
3600.0, 36 months,11.48,118.68,B,B5,< 1 year,MORTGAGE,85000.0,Source Verified,debt_consolidation,17.44,0.0,675.0,679.0,12.0,1.0,6952.0,28.7,23.0,1.0,1.0,Dec-2015,Apr-1994
20000.0, 36 months,13.44,678.13,C,C3,1 year,RENT,53000.0,Verified,debt_consolidation,15.29,0.0,675.0,679.0,13.0,0.0,16180.0,59.1,25.0,0.0,0.0,Dec-2015,Apr-2005
12500.0, 36 months,10.78,407.94,B,B4,10+ years,MORTGAGE,34000.0,Verified,debt_consolidation,27.11,0.0,685.0,689.0,14.0,0.0,28554.0,66.3,30.0,5.0,0.0,Dec-2015,Oct-1998
12000.0, 36 months,5.32,361.38,A,A1,3 years,MORTGAGE,72500.0,Not Verified,other,2.71,0.0,745.0,749.0,10.0,0.0,7804.0,26.9,19.0,2.0,0.0,Dec-2015,Jul-1996
35000.0, 60 months,18.49,898.13,D,D5,9 years,MORTGAGE,132500.0,Source Verified,debt_consolidation,14.48,0.0,670.0,674.0,16.0,0.0,27946.0,83.9,25.0,5.0,0.0,Dec-2015,Jul-2003
24650.0, 36 months,11.48,812.63,B,B5,10+ years,MORTGAGE,100000.0,Verified,debt_consolidation,22.64,0.0,725.0,729.0,11.0,0.0,31110.0,56.0,24.0,5.0,0.0,Dec-2015,Apr-1988
18850.0, 36 months,21.48,714.83,E,E5,< 1 year,MORTGAGE,55000.0,Not Verified,debt_consolidation,15.56,0.0,700.0,704.0,11.0,0.0,6069.0,38.4,26.0,8.0,0.0,Dec-2015,Jun-1997
8000.0, 36 months,17.97,289.1,D,D4,,MORTGAGE,33130.0,Not Verified,debt_consolidation,11.52,1.0,665.0,669.0,18.0,0.0,7610.0,27.4,26.0,1.0,0.0,Dec-2015,May-1994
4600.0, 36 months,11.99,152.77,C,C1,,RENT,14688.0,Verified,credit_card,14.79,0.0,670.0,674.0,10.0,1.0,3810.0,31.5,26.0,2.0,1.0,Dec-2015,Mar-2003
35000.0, 60 months,19.48,917.19,E,E2,10+ years,MORTGAGE,123000.0,Source Verified,debt_consolidation,21.53,0.0,700.0,704.0,18.0,0.0,42372.0,72.4,32.0,1.0,0.0,Dec-2015,Jul-1993
15000.0, 36 months,5.32,451.73,A,A1,8 years,MORTGAGE,90000.0,Not Verified,credit_card,16.91,0.0,765.0,769.0,20.0,0.0,22631.0,30.3,37.0,1.0,0.0,Dec-2015,Nov-1985
2000.0, 36 months,13.44,67.82,C,C3,10+ years,MORTGAGE,43500.0,Source Verified,debt_consolidation,27.61,6.0,685.0,689.0,11.0,0.0,2118.0,25.8,40.0,5.0,0.0,Dec-2015,Jul-1994
16000.0, 36 months,8.49,505.01,B,B1,10+ years,MORTGAGE,140000.0,Not Verified,credit_card,14.68,2.0,670.0,674.0,19.0,0.0,28430.0,77.3,25.0,2.0,0.0,Dec-2015,Feb-2000
12600.0, 36 months,7.91,394.32,A,A5,7 years,RENT,73000.0,Not Verified,credit_card,21.58,0.0,685.0,689.0,9.0,0.0,11234.0,51.0,15.0,0.0,0.0,Dec-2015,Mar-2004
10000.0, 36 months,7.91,312.95,A,A5,2 years,OWN,25000.0,Not Verified,debt_consolidation,29.91,0.0,740.0,744.0,16.0,0.0,9053.0,22.9,30.0,0.0,0.0,Dec-2015,Oct-2008
5000.0, 36 months,9.17,159.4,B,B2,4 years,MORTGAGE,52000.0,Not Verified,other,24.79,0.0,755.0,759.0,9.0,0.0,10502.0,28.1,13.0,1.0,0.0,Dec-2015,Sep-2004
18000.0, 36 months,8.49,568.14,B,B1,< 1 year,RENT,55000.0,Source Verified,credit_card,27.17,0.0,670.0,674.0,14.0,0.0,22088.0,71.7,24.0,0.0,0.0,Dec-2015,Aug-2005
15000.0, 36 months,12.88,504.55,C,C2,< 1 year,RENT,89000.0,Verified,debt_consolidation,34.58,0.0,660.0,664.0,27.0,1.0,32901.0,81.4,43.0,1.0,1.0,Dec-2015,Aug-1997
12000.0, 36 months,5.32,361.38,A,A1,< 1 year,MORTGAGE,118000.0,Not Verified,debt_consolidation,14.06,0.0,745.0,749.0,23.0,0.0,24537.0,27.0,41.0,3.0,0.0,Dec-2015,Dec-1989
24000.0, 36 months,6.99,740.95,A,A3,10+ years,MORTGAGE,127000.0,Not Verified,home_improvement,12.07,1.0,710.0,714.0,11.0,0.0,21112.0,38.3,56.0,6.0,0.0,Dec-2015,Aug-1987
11000.0, 36 months,7.91,344.25,A,A5,2 years,MORTGAGE,60000.0,Not Verified,other,28.36,0.0,710.0,714.0,16.0,0.0,16701.0,47.2,24.0,0.0,0.0,Dec-2015,Jun-2002
5000.0, 36 months,11.99,166.05,C,C1,8 years,MORTGAGE,60000.0,Not Verified,debt_consolidation,19.56,0.0,675.0,679.0,13.0,0.0,15996.0,50.8,19.0,3.0,0.0,Dec-2015,Mar-2009
35000.0, 60 months,12.88,794.21,C,C2,7 years,MORTGAGE,106000.0,Source Verified,debt_consolidation,17.36,0.0,730.0,734.0,8.0,0.0,39055.0,72.1,27.0,4.0,0.0,Dec-2015,Apr-2002
15000.0, 36 months,5.32,451.73,A,A1,< 1 year,RENT,55000.0,Source Verified,credit_card,25.25,0.0,690.0,694.0,10.0,0.0,21754.0,70.2,22.0,0.0,0.0,Dec-2015,Aug-2003
6025.0, 36 months,11.99,200.09,C,C1,7 years,RENT,25000.0,Source Verified,debt_consolidation,6.82,0.0,695.0,699.0,3.0,0.0,4877.0,46.0,6.0,0.0,0.0,Dec-2015,Nov-2012
20000.0, 36 months,6.49,612.89,A,A2,10+ years,OWN,78000.0,Not Verified,credit_card,21.6,0.0,730.0,734.0,10.0,0.0,21041.0,63.6,41.0,7.0,0.0,Dec-2015,Mar-2001
35000.0, 36 months,10.78,1142.22,B,B4,10+ years,MORTGAGE,110000.0,Source Verified,credit_card,25.38,0.0,705.0,709.0,12.0,0.0,48591.0,88.2,20.0,2.0,0.0,Dec-2015,Oct-1990
12000.0, 36 months,5.32,361.38,A,A1,9 years,MORTGAGE,98000.0,Not Verified,major_purchase,17.73,0.0,775.0,779.0,20.0,0.0,27483.0,19.8,50.0,2.0,0.0,Dec-2015,Sep-1989
20900.0, 36 months,18.49,760.74,D,D5,2 years,OWN,55000.0,Not Verified,car,18.96,0.0,665.0,669.0,9.0,0.0,5299.0,84.1,30.0,0.0,0.0,Dec-2015,Oct-2004
12000.0, 36 months,9.17,382.55,B,B2,4 years,MORTGAGE,39400.0,Not Verified,debt_consolidation,26.32,0.0,705.0,709.0,18.0,0.0,10495.0,34.6,25.0,2.0,0.0,Dec-2015,Sep-2006
20000.0, 36 months,9.8,643.47,B,B3,10+ years,OWN,96000.0,Not Verified,debt_consolidation,19.04,0.0,765.0,769.0,9.0,0.0,8516.0,37.8,14.0,0.0,0.0,Dec-2015,Mar-1996
33100.0, 60 months,24.24,956.84,F,F3,10+ years,MORTGAGE,72000.0,Source Verified,debt_consolidation,23.77,0.0,685.0,689.0,11.0,0.0,23791.0,64.3,23.0,0.0,0.0,Dec-2015,Jan-1992
2250.0, 36 months,8.49,71.02,B,B1,< 1 year,MORTGAGE,60000.0,Source Verified,credit_card,16.88,0.0,690.0,694.0,13.0,1.0,1725.0,59.5,23.0,1.0,0.0,Dec-2015,Aug-2008
6000.0, 36 months,5.32,180.69,A,A1,2 years,OWN,120000.0,Not Verified,credit_card,3.98,0.0,780.0,784.0,14.0,0.0,7763.0,19.4,21.0,0.0,0.0,Dec-2015,Sep-2000
2950.0, 36 months,11.99,97.97,C,C1,,MORTGAGE,22000.0,Verified,debt_consolidation,16.58,0.0,665.0,669.0,8.0,1.0,4285.0,45.0,22.0,2.0,1.0,Dec-2015,Dec-2001
20200.0, 60 months,18.49,518.35,D,D5,4 years,RENT,60000.0,Source Verified,debt_consolidation,34.84,0.0,720.0,724.0,10.0,1.0,8284.0,40.6,16.0,0.0,1.0,Dec-2015,Jun-2004
12000.0, 36 months,10.78,391.62,B,B4,1 year,RENT,98000.0,Not Verified,debt_consolidation,24.04,0.0,690.0,694.0,15.0,1.0,20462.0,62.8,39.0,8.0,0.0,Dec-2015,Feb-2002
6900.0, 36 months,19.89,256.05,E,E3,10+ years,RENT,80000.0,Source Verified,debt_consolidation,9.57,0.0,665.0,669.0,10.0,0.0,4091.0,35.9,16.0,0.0,0.0,Dec-2015,Jun-2005
13200.0, 36 months,14.85,456.62,C,C5,1 year,OWN,61000.0,Verified,debt_consolidation,15.42,0.0,680.0,684.0,15.0,0.0,12932.0,46.5,16.0,0.0,0.0,Dec-2015,Apr-2011
7200.0, 36 months,17.27,257.67,D,D3,3 years,RENT,22000.0,Verified,debt_consolidation,38.63,0.0,700.0,704.0,10.0,0.0,20086.0,60.9,13.0,0.0,0.0,Dec-2015,May-2001
31800.0, 60 months,16.59,783.32,D,D2,< 1 year,MORTGAGE,65000.0,Source Verified,debt_consolidation,24.15,0.0,810.0,814.0,12.0,0.0,17044.0,17.7,23.0,7.0,0.0,Dec-2015,Oct-2003
35000.0, 60 months,24.24,1011.77,F,F3,< 1 year,MORTGAGE,117000.0,Source Verified,debt_consolidation,16.82,0.0,675.0,679.0,15.0,0.0,20137.0,59.7,35.0,6.0,0.0,Dec-2015,Mar-2002
20000.0, 36 months,12.88,672.73,C,C2,10+ years,OWN,50000.0,Source Verified,debt_consolidation,4.94,0.0,660.0,664.0,5.0,1.0,6277.0,59.2,15.0,0.0,0.0,Dec-2015,Jan-2004
9000.0, 36 months,9.8,289.57,B,B3,10+ years,MORTGAGE,81000.0,Not Verified,debt_consolidation,22.64,0.0,660.0,664.0,14.0,1.0,21819.0,55.1,38.0,2.0,1.0,Dec-2015,Sep-1976
12000.0, 60 months,7.91,242.81,A,A5,8 years,MORTGAGE,75000.0,Not Verified,debt_consolidation,6.4,0.0,750.0,754.0,4.0,0.0,6873.0,59.8,10.0,2.0,0.0,Dec-2015,Aug-2003
20000.0, 60 months,13.99,465.27,C,C4,10+ years,OWN,70000.0,Source Verified,debt_consolidation,16.9,0.0,680.0,684.0,20.0,0.0,31200.0,42.0,35.0,0.0,0.0,Dec-2015,Jun-2001
13050.0, 60 months,26.06,391.19,F,F5,10+ years,MORTGAGE,43500.0,Verified,debt_consolidation,22.79,0.0,715.0,719.0,8.0,0.0,12799.0,88.3,21.0,3.0,0.0,Dec-2015,Jun-1993
28000.0, 60 months,18.49,718.51,D,D5,10+ years,MORTGAGE,75000.0,Verified,debt_consolidation,31.88,0.0,685.0,689.0,27.0,0.0,43413.0,51.9,46.0,2.0,0.0,Dec-2015,Oct-2002
5000.0, 36 months,10.78,163.18,B,B4,10+ years,OWN,55000.0,Not Verified,major_purchase,30.98,1.0,675.0,679.0,9.0,0.0,17669.0,78.2,12.0,0.0,0.0,Dec-2015,Oct-1998
32000.0, 36 months,11.48,1054.93,B,B5,10+ years,MORTGAGE,107000.0,Verified,credit_card,19.13,0.0,710.0,714.0,12.0,0.0,95821.0,89.0,27.0,8.0,0.0,Dec-2015,Feb-1998
20000.0, 60 months,10.78,432.66,B,B4,10+ years,MORTGAGE,63000.0,Not Verified,home_improvement,10.78,0.0,695.0,699.0,6.0,0.0,7869.0,56.2,18.0,5.0,0.0,Dec-2015,Aug-2000
35000.0, 36 months,7.49,1088.56,A,A4,5 years,MORTGAGE,125000.0,Source Verified,credit_card,21.72,0.0,720.0,724.0,17.0,0.0,48446.0,45.7,37.0,4.0,0.0,Dec-2015,Aug-1993
5600.0, 36 months,9.17,178.53,B,B2,8 years,RENT,48000.0,Source Verified,credit_card,19.85,0.0,660.0,664.0,8.0,0.0,12503.0,64.8,68.0,1.0,0.0,Dec-2015,Jul-1995
20000.0, 36 months,11.99,664.2,C,C1,10+ years,MORTGAGE,78000.0,Not Verified,debt_consolidation,27.1,0.0,705.0,709.0,15.0,0.0,40405.0,48.2,37.0,6.0,0.0,Dec-2015,Dec-1999
18000.0, 36 months,13.99,615.11,C,C4,3 years,OWN,63000.0,Not Verified,debt_consolidation,17.49,0.0,675.0,679.0,3.0,0.0,14100.0,92.2,10.0,0.0,0.0,Dec-2015,Aug-1996
